"variable","relative_importance","scaled_importance","percentage"
"OTU1114_s__Pectobacterium_versatile",0.0374577455222607,0.325322242532106,0.00452858623035203
"OTU1198_s__[Enterobacter]_lignolyticus",0.036932073533535,0.320756757134515,0.0044650332616233
"OTU1169_s__Xenorhabdus_poinarii",0.0368085764348507,0.319684179152845,0.00445010264439601
"OTU1161_s__Yersinia_frederiksenii",0.0362757854163647,0.315056864654383,0.00438568899546092
"OTU759_s__Steroidobacter_denitrificans",0.0362412184476852,0.314756648941677,0.00438150989989058
"OTU1734_s__Corynebacterium_sp._sy039",0.0360745228827,0.313308890293498,0.00436135665175117
"OTU1155_s__Serratia_liquefaciens",0.0360577255487442,0.313163004675587,0.00435932587883096
"OTU1612_s__Eggerthella_lenta",0.0360457971692085,0.313059406150737,0.00435788375532453
"OTU915_s__Saliniradius_amylolyticus",0.0360290855169296,0.31291426468213,0.00435586334119278
"OTU1508_s__Bacteroides_sp._CACC_737",0.0359801687300205,0.312489420138156,0.0043499493737465
"OTU1099_s__Pseudomonas_synxantha",0.0356112979352474,0.309285760321286,0.00430535343828114
"OTU1078_s__Pseudomonas_sp._S1Bt3",0.0353738106787205,0.307223172576377,0.00427664157896348
"OTU1966_s__Sporolactobacillus_terrae",0.0350406803190708,0.304329920082247,0.00423636660943214
"OTU1618_s__Leptogranulimonas_caecicola",0.0350064560770988,0.304032680966757,0.00423222894901565
"OTU1697_s__Nocardioides_cynanchi",0.0349697358906269,0.303713764458497,0.00422778953258751
"OTU228_s__Candidatus_Desulfofervidus_auxilii",0.0347313359379768,0.301643249905784,0.00419896732965364
"OTU235_s__Desulfobulbus_oligotrophicus",0.0346357636153698,0.300813199888598,0.0041874127767
"OTU1165_s__Arsenophonus_endosymbiont_of_Aleurodicus_dispersus",0.0339638106524944,0.294977257503096,0.00410617465377791
"OTU1287_s__Enterobacter_bugandensis",0.0337382778525352,0.29301849476326,0.00407890807064143
"OTU1140_s__Erwinia_sp._Ejp617",0.0334430411458015,0.290454350387424,0.00404321438790192
"OTU218_s__Ereboglobus_luteus",0.0332510992884636,0.288787326529091,0.00402000890022375
"OTU1163_s__Yersinia_pestis",0.0330545045435429,0.287079892128117,0.00399624088529401
"OTU1787_s__Tetrasphaera_sp._HKS02",0.0329462736845016,0.286139902139837,0.00398315593394098
"OTU1157_s__Yersinia_aldovae",0.0324783474206924,0.282075941018856,0.00392658433825198
"OTU1531_s__Bacteroides_uniformis",0.0324575789272785,0.281895565698418,0.00392407345800577
"OTU1721_s__Rhodococcus_erythropolis",0.032315481454134,0.280661442609135,0.00390689408291851
"OTU1310_s__Histophilus_somni",0.0321754291653633,0.279445082040196,0.00388996196760796
"OTU1958_s__Erysipelothrix_sp._A18Y020d",0.0321236290037632,0.278995195254424,0.00388369940441091
"OTU627_s__Mitsuaria_sp._7",0.0318408124148846,0.276538920173357,0.00384950729561595
"OTU1659_s__Pseudonocardia_autotrophica",0.0316657945513725,0.275018881979732,0.00382834789384963
"OTU480_s__Sphingomonas_sinipercae",0.031503289937973,0.273607521938816,0.00380870132558053
"OTU1931_s__Gudongella_oleilytica",0.0314624607563019,0.273252918618279,0.00380376513768842
"OTU1482_s__Hoylesella_enoeca",0.0313604474067688,0.272366927986019,0.00379143187407188
"OTU1663_s__Amycolatopsis_sp._HUAS_11-8",0.0310664921998978,0.269813913495426,0.00375589312277716
"OTU1006_s__Entomomonas_asaccharolytica",0.0308465920388699,0.267904070483751,0.00372930751738638
"OTU1746_s__Corynebacterium_glutamicum",0.0308271180838346,0.267734938288669,0.00372695314492233
"OTU1387_s__Flavobacterium_sp._N1994",0.0307799857109785,0.267325591462809,0.00372125491050527
"OTU1696_s__Nocardioides_seonyuensis",0.0306107420474291,0.265855702461413,0.00370079360100471
"OTU1897_s__Streptomyces_sp._S465",0.0306045096367598,0.265801573688123,0.0037000401117398
"OTU1148_s__Rahnella_aquatilis",0.0304402559995651,0.264375023295109,0.00368018208907149
"OTU215_s__Coraliomargarita_akajimensis",0.0303752459585667,0.263810408099243,0.00367232247092321
"OTU2037_s__Paenibacillus_thiaminolyticus",0.0303657278418541,0.263727742817859,0.00367117174463997
"OTU226_s__Akkermansia_glycaniphila",0.0303173158317804,0.263307282283915,0.00366531880396918
"OTU1558_s__Spiroplasma_sabaudiense",0.030241347849369,0.262647496862925,0.00365613438685333
