"variable","relative_importance","scaled_importance","percentage","model","Importance"
"OTU2596_s__Blautia_obeum",0,0,0,"DRF",0
"OTU2523_s__Subdoligranulum_variabile",0,0,0,"DRF",0
"OTU2584_s__[Ruminococcus]_torques",0,0,0,"DRF",0
"OTU1527_s__Bacteroides_stercoris",0,0,0,"DRF",0
"OTU1964_s__Faecalibacillus_intestinalis",0,0,0,"DRF",0
"OTU1535_s__Phocaeicola_dorei",0,0,0,"DRF",0
"OTU2522_s__Solibaculum_mannosilyticum",0,0,0,"DRF",0
"OTU1480_s__Parabacteroides_merdae",0,0,0,"DRF",0
"OTU1628_s__Collinsella_aerofaciens",0,0,0,"DRF",0
"OTU1529_s__Bacteroides_caccae",0,0,0,"DRF",0
"OTU2345_s__Dialister_succinatiphilus",0,0,0,"DRF",0
"OTU1298_s__Escherichia_coli",0,0,0,"DRF",0
"OTU2337_s__Phascolarctobacterium_faecium",0,0,0,"DRF",0
"OTU2679_s__Intestinimonas_butyriciproducens",0,0,0,"DRF",0
"OTU2242_s__Ligilactobacillus_ruminis",0,0,0,"DRF",0
"OTU2579_s__Coprococcus_sp._ART55/1",0,0,0,"DRF",0
"OTU1923_s__Bifidobacterium_adolescentis",0,0,0,"DRF",0
"OTU2581_s__Coprococcus_catus",0,0,0,"DRF",0
"OTU2498_s__Clostridium_cadaveris",0,0,0,"DRF",0
"OTU2566_s__Simiaoa_sunii",0,0,0,"DRF",0
"OTU1962_s__Allobaculum_mucilyticum",0,0,0,"DRF",0
